date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,FISV,0.0,9.4,None,420000000,None,184471000,184471000,-189000000,-397000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,774000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2024-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,735000000,None,None,None,0.0,831000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1674000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,354000000,None,184471000,184471000,-1320000000,-358000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,767000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2023-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,870000000,None,None,None,0.0,1595000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1037000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,355000000,None,184471000,184471000,-1286000000,-97000000,None,None,-76000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,769000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2023-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,969000000,None,None,None,0.0,1559000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1187000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,340000000,None,184471000,184471000,-601000000,-299000000,None,None,-206000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,800000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2023-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,695000000,None,None,None,0.0,878000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1073000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,339000000,None,184471000,184471000,-1149000000,-314000000,None,None,-224000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,785000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2023-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,576000000,None,None,None,0.0,1130000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1530000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,331000000,None,184471000,184471000,-1281000000,-578000000,None,None,-50000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,771000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2022-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,798000000,None,None,None,0.0,1633000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-768000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,430000000,None,184471000,184471000,-443000000,-374000000,None,None,21000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,790000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2022-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,493000000,None,None,None,0.0,1180000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-831000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,387000000,None,184471000,184471000,323000000,-1060000000,None,None,-94000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,809000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2022-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,609000000,None,None,None,0.0,990000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-534000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,331000000,None,184471000,184471000,-1077000000,-100000000,None,None,-130000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,799000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2022-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,682000000,None,None,None,0.0,815000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-544000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,346000000,None,184471000,184471000,-49000000,-665000000,None,None,-6000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,781000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2021-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,355000000,None,None,None,0.0,1343000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1018000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,320000000,None,184471000,184471000,-315000000,-267000000,None,None,-186000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,805000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2021-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,446000000,None,None,None,0.0,678000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-407000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,260000000,None,184471000,184471000,-1066000000,10000000,None,None,-400000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,813000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2021-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,284000000,None,None,None,0.0,1061000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-619000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,234000000,None,184471000,184471000,-311000000,-708000000,None,None,-12463000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,797000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2021-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,318000000,None,None,None,0.0,952000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-742000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,211000000,None,184471000,184471000,-1051000000,-187000000,None,None,2052000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,774000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2020-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,313000000,None,None,None,0.0,1186000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-214000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,201000000,None,184471000,184471000,-826000000,-180000000,None,None,914000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,787000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2020-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,276000000,None,None,None,0.0,1042000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-38000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,242000000,None,184471000,184471000,-825000000,-238000000,None,None,-2684000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,817000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2020-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,9000000,None,None,None,0.0,1031000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-604000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,246000000,None,184471000,184471000,-1134000000,264000000,None,None,-1855000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,832000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2020-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,377000000,None,None,None,0.0,888000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-970000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,290000000,None,184471000,184471000,-1160000000,-293000000,None,None,3497000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,789000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2019-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,241000000,None,None,None,0.0,1291000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-290000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,221000000,None,184471000,184471000,7768000000,-16173000000,None,None,-11868000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,571000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2019-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,225000000,None,None,None,0.0,1038000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-86000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,112000000,None,184471000,184471000,7883000000,-100000000,None,None,1760000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,146000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2019-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,223000000,None,None,None,0.0,206000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-2000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,98000000,None,184471000,184471000,-300000000,-36000000,None,None,-4083000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,145000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2019-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,225000000,None,None,None,0.0,373000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-183000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,97000000,None,184471000,184471000,-23000000,-806000000,None,None,553000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,150000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2018-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,286000000,None,None,None,0.0,571000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-692000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,94000000,None,184471000,184471000,50000000,-93000000,None,None,-2009000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,136000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2018-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,227000000,None,None,None,0.0,368000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-430000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,92000000,None,184471000,184471000,-173000000,-102000000,None,None,1008000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,136000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2018-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,251000000,None,None,None,0.0,241000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-397000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,77000000,None,184471000,184471000,-696000000,381000000,None,None,-2469000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,134000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2018-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,423000000,None,None,None,0.0,372000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-427000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
